split,image,label,class_id,cx,cy,width,height,area
train,datasets/brain-tumor/images/train/89 (2).jpg,datasets/brain-tumor/labels/train/89 (2).txt,0,0.678991,0.228286,0.123239,0.130282,0.016055823398
train,datasets/brain-tumor/images/train/89 (3).jpg,datasets/brain-tumor/labels/train/89 (3).txt,0,0.69777,0.27993,0.097418,0.106808,0.010405021744000001
train,datasets/brain-tumor/images/train/89 (4).jpg,datasets/brain-tumor/labels/train/89 (4).txt,0,0.521714,0.478286,0.134977,0.146714,0.019803015578000002
train,datasets/brain-tumor/images/train/89 (5).jpg,datasets/brain-tumor/labels/train/89 (5).txt,1,0.389671,0.385563,0.119718,0.160798,0.019250414964000002
train,datasets/brain-tumor/images/train/89.jpg,datasets/brain-tumor/labels/train/89.txt,0,0.425469,0.286385,0.156103,0.180751,0.028215773352999997
train,datasets/brain-tumor/images/train/90 (2).jpg,datasets/brain-tumor/labels/train/90 (2).txt,1,0.636737,0.384977,0.076291,0.086854,0.006626178514
train,datasets/brain-tumor/images/train/90 (3).jpg,datasets/brain-tumor/labels/train/90 (3).txt,1,0.671948,0.186033,0.080986,0.076291,0.006178502926
train,datasets/brain-tumor/images/train/90.jpg,datasets/brain-tumor/labels/train/90.txt,0,0.382042,0.240023,0.088028,0.116197,0.010228589516
train,datasets/brain-tumor/images/train/91 (2).jpg,datasets/brain-tumor/labels/train/91 (2).txt,0,0.343897,0.348592,0.178404,0.161972,0.028896452688
train,datasets/brain-tumor/images/train/91 (3).jpg,datasets/brain-tumor/labels/train/91 (3).txt,0,0.688967,0.28169,0.08216,0.100939,0.00829314824
train,datasets/brain-tumor/images/train/91 (4).jpg,datasets/brain-tumor/labels/train/91 (4).txt,1,0.311033,0.328052,0.06338,0.059859,0.0037938634200000007
train,datasets/brain-tumor/images/train/91 (5).jpg,datasets/brain-tumor/labels/train/91 (5).txt,1,0.314554,0.261737,0.133803,0.107981,0.014448181743
train,datasets/brain-tumor/images/train/91 (6).jpg,datasets/brain-tumor/labels/train/91 (6).txt,1,0.295188,0.317488,0.062207,0.055164,0.0034315869479999996
train,datasets/brain-tumor/images/train/91.jpg,datasets/brain-tumor/labels/train/91.txt,0,0.433685,0.289906,0.160798,0.164319,0.026422166562
train,datasets/brain-tumor/images/train/92 (2).jpg,datasets/brain-tumor/labels/train/92 (2).txt,0,0.678991,0.223592,0.088028,0.137324,0.012088357071999999
train,datasets/brain-tumor/images/train/92 (3).jpg,datasets/brain-tumor/labels/train/92 (3).txt,0,0.328638,0.326878,0.107981,0.080986,0.008744949266
train,datasets/brain-tumor/images/train/92 (4).jpg,datasets/brain-tumor/labels/train/92 (4).txt,0,0.308099,0.34331,0.142019,0.11385,0.01616886315
train,datasets/brain-tumor/images/train/92 (5).jpg,datasets/brain-tumor/labels/train/92 (5).txt,1,0.366784,0.174296,0.132629,0.142019,0.018835837951000002
train,datasets/brain-tumor/images/train/92 (6).jpg,datasets/brain-tumor/labels/train/92 (6).txt,1,0.664319,0.189554,0.115023,0.085681,0.009855285662999999
train,datasets/brain-tumor/images/train/92.jpg,datasets/brain-tumor/labels/train/92.txt,0,0.427817,0.292254,0.151408,0.152582,0.023102135455999998
train,datasets/brain-tumor/images/train/93 (2).jpg,datasets/brain-tumor/labels/train/93 (2).txt,0,0.381455,0.231221,0.107981,0.129108,0.013941210947999999
train,datasets/brain-tumor/images/train/93 (3).jpg,datasets/brain-tumor/labels/train/93 (3).txt,0,0.346831,0.348005,0.163146,0.153756,0.025084676376000002
train,datasets/brain-tumor/images/train/93 (4).jpg,datasets/brain-tumor/labels/train/93 (4).txt,1,0.627934,0.393192,0.103286,0.107981,0.011152925566
train,datasets/brain-tumor/images/train/93 (5).jpg,datasets/brain-tumor/labels/train/93 (5).txt,1,0.30223,0.323357,0.062207,0.050469,0.003139525083
train,datasets/brain-tumor/images/train/93 (6).jpg,datasets/brain-tumor/labels/train/93 (6).txt,1,0.368545,0.304577,0.124413,0.142019,0.017669009847
train,datasets/brain-tumor/images/train/93.jpg,datasets/brain-tumor/labels/train/93.txt,0,0.428404,0.29108,0.14554,0.143192,0.020840163680000003
train,datasets/brain-tumor/images/train/94 (2).jpg,datasets/brain-tumor/labels/train/94 (2).txt,0,0.343897,0.352113,0.152582,0.143192,0.021848521744
train,datasets/brain-tumor/images/train/94 (3).jpg,datasets/brain-tumor/labels/train/94 (3).txt,0,0.33392,0.33392,0.120892,0.10446,0.01262837832
train,datasets/brain-tumor/images/train/94 (4).jpg,datasets/brain-tumor/labels/train/94 (4).txt,1,0.297535,0.254108,0.092723,0.111502,0.010338799946
train,datasets/brain-tumor/images/train/94 (5).jpg,datasets/brain-tumor/labels/train/94 (5).txt,1,0.663146,0.381455,0.122066,0.14554,0.01776548564
train,datasets/brain-tumor/images/train/94 (6).jpg,datasets/brain-tumor/labels/train/94 (6).txt,1,0.659624,0.187793,0.115023,0.096244,0.011070273612
train,datasets/brain-tumor/images/train/94.jpg,datasets/brain-tumor/labels/train/94.txt,0,0.681925,0.224178,0.065728,0.096244,0.006325925632
train,datasets/brain-tumor/images/train/95 (2).jpg,datasets/brain-tumor/labels/train/95 (2).txt,0,0.308099,0.338615,0.069249,0.055164,0.0038200518360000002
train,datasets/brain-tumor/images/train/95 (3).jpg,datasets/brain-tumor/labels/train/95 (3).txt,1,0.33392,0.328052,0.130282,0.130282,0.016973399524000003
train,datasets/brain-tumor/images/train/95 (4).jpg,datasets/brain-tumor/labels/train/95 (4).txt,1,0.370892,0.306338,0.129108,0.140845,0.01818421626
train,datasets/brain-tumor/images/train/95.jpg,datasets/brain-tumor/labels/train/95.txt,0,0.431925,0.29108,0.133803,0.133803,0.017903242809000002
train,datasets/brain-tumor/images/train/96 (2).jpg,datasets/brain-tumor/labels/train/96 (2).txt,0,0.390845,0.230047,0.119718,0.124413,0.014894475534
train,datasets/brain-tumor/images/train/96 (3).jpg,datasets/brain-tumor/labels/train/96 (3).txt,0,0.3527,0.332746,0.118545,0.137324,0.01627907358
train,datasets/brain-tumor/images/train/96 (4).jpg,datasets/brain-tumor/labels/train/96 (4).txt,1,0.661972,0.183685,0.119718,0.109155,0.013067818290000002
train,datasets/brain-tumor/images/train/96 (5).jpg,datasets/brain-tumor/labels/train/96 (5).txt,1,0.375587,0.318662,0.117371,0.137324,0.016117855204
train,datasets/brain-tumor/images/train/96.jpg,datasets/brain-tumor/labels/train/96.txt,0,0.678404,0.219484,0.046948,0.070423,0.0033062190039999995
train,datasets/brain-tumor/images/train/97 (2).jpg,datasets/brain-tumor/labels/train/97 (2).txt,1,0.294014,0.25939,0.057512,0.105634,0.006075222608
train,datasets/brain-tumor/images/train/97 (3).jpg,datasets/brain-tumor/labels/train/97 (3).txt,1,0.622066,0.389671,0.122066,0.110329,0.013467419714
train,datasets/brain-tumor/images/train/97.jpg,datasets/brain-tumor/labels/train/97.txt,0,0.348005,0.33392,0.153756,0.134977,0.020753523612000002
train,datasets/brain-tumor/images/train/98 (2).jpg,datasets/brain-tumor/labels/train/98 (2).txt,0,0.673122,0.33216,0.111502,0.140845,0.01570449919
train,datasets/brain-tumor/images/train/98 (3).jpg,datasets/brain-tumor/labels/train/98 (3).txt,0,0.348592,0.33216,0.152582,0.143192,0.021848521744
train,datasets/brain-tumor/images/train/98 (4).jpg,datasets/brain-tumor/labels/train/98 (4).txt,1,0.352113,0.304577,0.089202,0.064554,0.0057583459080000005
train,datasets/brain-tumor/images/train/98.jpg,datasets/brain-tumor/labels/train/98.txt,0,0.393779,0.230634,0.111502,0.120892,0.013479699784
train,datasets/brain-tumor/images/train/99 (2).jpg,datasets/brain-tumor/labels/train/99 (2).txt,1,0.349178,0.321009,0.156103,0.174883,0.027299760949
train,datasets/brain-tumor/images/train/99 (3).jpg,datasets/brain-tumor/labels/train/99 (3).txt,1,0.664319,0.377347,0.107981,0.130282,0.014067980642
train,datasets/brain-tumor/images/train/99 (4).jpg,datasets/brain-tumor/labels/train/99 (4).txt,1,0.658451,0.187207,0.115023,0.125587,0.014445393501000001
train,datasets/brain-tumor/images/train/99.jpg,datasets/brain-tumor/labels/train/99.txt,0,0.523474,0.475939,0.13615,0.139671,0.01901620665
val,datasets/brain-tumor/images/val/val_1 (1).jpg,datasets/brain-tumor/labels/val/val_1 (1).txt,1,0.378521,0.490023,0.09507,0.099765,0.00948465855
val,datasets/brain-tumor/images/val/val_1 (10).jpg,datasets/brain-tumor/labels/val/val_1 (10).txt,0,0.463028,0.347418,0.200704,0.169014,0.033921785855999996
val,datasets/brain-tumor/images/val/val_1 (100).jpg,datasets/brain-tumor/labels/val/val_1 (100).txt,1,0.386737,0.321596,0.17723,0.126761,0.02246585203
val,datasets/brain-tumor/images/val/val_1 (101).jpg,datasets/brain-tumor/labels/val/val_1 (101).txt,0,0.649648,0.403756,0.080986,0.091549,0.0074141873140000005
val,datasets/brain-tumor/images/val/val_1 (102).jpg,datasets/brain-tumor/labels/val/val_1 (102).txt,1,0.481221,0.282277,0.046948,0.116197,0.005455216755999999
val,datasets/brain-tumor/images/val/val_1 (103).jpg,datasets/brain-tumor/labels/val/val_1 (103).txt,0,0.454225,0.266432,0.061033,0.07277,0.00444137141
val,datasets/brain-tumor/images/val/val_1 (104).jpg,datasets/brain-tumor/labels/val/val_1 (104).txt,1,0.380869,0.328638,0.17723,0.126761,0.02246585203
val,datasets/brain-tumor/images/val/val_1 (105).jpg,datasets/brain-tumor/labels/val/val_1 (105).txt,1,0.710681,0.24061,0.080986,0.070423,0.005703277078
val,datasets/brain-tumor/images/val/val_1 (106).jpg,datasets/brain-tumor/labels/val/val_1 (106).txt,1,0.723005,0.244131,0.126761,0.117371,0.014878065331000001
val,datasets/brain-tumor/images/val/val_1 (107).jpg,datasets/brain-tumor/labels/val/val_1 (107).txt,1,0.731808,0.234742,0.11385,0.107981,0.01229363685
val,datasets/brain-tumor/images/val/val_1 (108).jpg,datasets/brain-tumor/labels/val/val_1 (108).txt,0,0.45892,0.276408,0.058685,0.078638,0.00461487103
val,datasets/brain-tumor/images/val/val_1 (109).jpg,datasets/brain-tumor/labels/val/val_1 (109).txt,0,0.642019,0.397887,0.115023,0.098592,0.011340347616
val,datasets/brain-tumor/images/val/val_1 (11).jpg,datasets/brain-tumor/labels/val/val_1 (11).txt,0,0.469484,0.339202,0.178404,0.183099,0.032665593996000004
val,datasets/brain-tumor/images/val/val_1 (110).jpg,datasets/brain-tumor/labels/val/val_1 (110).txt,1,0.502934,0.129108,0.064554,0.08216,0.00530375664
val,datasets/brain-tumor/images/val/val_1 (110).jpg,datasets/brain-tumor/labels/val/val_1 (110).txt,1,0.538146,0.254108,0.052817,0.059859,0.0031615728030000003
val,datasets/brain-tumor/images/val/val_1 (111).jpg,datasets/brain-tumor/labels/val/val_1 (111).txt,1,0.468897,0.329812,0.066901,0.046948,0.003140868148
val,datasets/brain-tumor/images/val/val_1 (112).jpg,datasets/brain-tumor/labels/val/val_1 (112).txt,0,0.451878,0.046362,0.068075,0.076291,0.0051935098249999995
val,datasets/brain-tumor/images/val/val_1 (113).jpg,datasets/brain-tumor/labels/val/val_1 (113).txt,0,0.312793,0.364437,0.09507,0.090376,0.00859204632
val,datasets/brain-tumor/images/val/val_1 (114).jpg,datasets/brain-tumor/labels/val/val_1 (114).txt,0,0.299296,0.364437,0.129108,0.116197,0.015001962276
val,datasets/brain-tumor/images/val/val_1 (115).jpg,datasets/brain-tumor/labels/val/val_1 (115).txt,0,0.306925,0.366784,0.127934,0.137324,0.017568408615999998
val,datasets/brain-tumor/images/val/val_1 (116).jpg,datasets/brain-tumor/labels/val/val_1 (116).txt,0,0.641432,0.401408,0.137324,0.126761,0.017407327564000003
val,datasets/brain-tumor/images/val/val_1 (117).jpg,datasets/brain-tumor/labels/val/val_1 (117).txt,1,0.44777,0.236502,0.120892,0.102113,0.012344644795999999
val,datasets/brain-tumor/images/val/val_1 (117).jpg,datasets/brain-tumor/labels/val/val_1 (117).txt,1,0.507042,0.13615,0.053991,0.075117,0.004055641947
val,datasets/brain-tumor/images/val/val_1 (117).jpg,datasets/brain-tumor/labels/val/val_1 (117).txt,1,0.538146,0.256455,0.052817,0.050469,0.002665621173
val,datasets/brain-tumor/images/val/val_1 (118).jpg,datasets/brain-tumor/labels/val/val_1 (118).txt,1,0.382629,0.337441,0.190141,0.123239,0.023432786699
val,datasets/brain-tumor/images/val/val_1 (119).jpg,datasets/brain-tumor/labels/val/val_1 (119).txt,0,0.446596,0.056925,0.088028,0.11385,0.0100219878
val,datasets/brain-tumor/images/val/val_1 (12).jpg,datasets/brain-tumor/labels/val/val_1 (12).txt,0,0.433099,0.302817,0.180751,0.131455,0.023760622704999998
val,datasets/brain-tumor/images/val/val_1 (120).jpg,datasets/brain-tumor/labels/val/val_1 (120).txt,0,0.425469,0.298709,0.064554,0.055164,0.003561056856
val,datasets/brain-tumor/images/val/val_1 (121).jpg,datasets/brain-tumor/labels/val/val_1 (121).txt,1,0.396714,0.437793,0.093897,0.129108,0.012122853876
val,datasets/brain-tumor/images/val/val_1 (122).jpg,datasets/brain-tumor/labels/val/val_1 (122).txt,0,0.228286,0.445423,0.062207,0.050469,0.003139525083
val,datasets/brain-tumor/images/val/val_1 (123).jpg,datasets/brain-tumor/labels/val/val_1 (123).txt,0,0.243545,0.264671,0.09507,0.125587,0.011939556090000001
val,datasets/brain-tumor/images/val/val_1 (123).jpg,datasets/brain-tumor/labels/val/val_1 (123).txt,0,0.195423,0.339202,0.090376,0.061033,0.005515918408
val,datasets/brain-tumor/images/val/val_1 (124).jpg,datasets/brain-tumor/labels/val/val_1 (124).txt,0,0.248826,0.250587,0.124413,0.16784,0.02088147792
val,datasets/brain-tumor/images/val/val_1 (125).jpg,datasets/brain-tumor/labels/val/val_1 (125).txt,0,0.243545,0.319836,0.106808,0.09507,0.01015423656
val,datasets/brain-tumor/images/val/val_1 (126).jpg,datasets/brain-tumor/labels/val/val_1 (126).txt,0,0.223005,0.323944,0.084507,0.07277,0.00614957439
val,datasets/brain-tumor/images/val/val_1 (127).jpg,datasets/brain-tumor/labels/val/val_1 (127).txt,0,0.590962,0.369131,0.083333,0.120892,0.010074293036
val,datasets/brain-tumor/images/val/val_1 (128).jpg,datasets/brain-tumor/labels/val/val_1 (128).txt,0,0.602113,0.408451,0.07277,0.131455,0.00956598035
val,datasets/brain-tumor/images/val/val_1 (129).jpg,datasets/brain-tumor/labels/val/val_1 (129).txt,0,0.595657,0.442488,0.132629,0.105634,0.014010131786
val,datasets/brain-tumor/images/val/val_1 (13).jpg,datasets/brain-tumor/labels/val/val_1 (13).txt,1,0.649061,0.369131,0.138498,0.078638,0.010891205724
val,datasets/brain-tumor/images/val/val_1 (13).jpg,datasets/brain-tumor/labels/val/val_1 (13).txt,1,0.661385,0.446596,0.118545,0.071596,0.008487347820000001
val,datasets/brain-tumor/images/val/val_1 (130).jpg,datasets/brain-tumor/labels/val/val_1 (130).txt,0,0.600352,0.445423,0.132629,0.111502,0.014788398758
val,datasets/brain-tumor/images/val/val_1 (131).jpg,datasets/brain-tumor/labels/val/val_1 (131).txt,0,0.605047,0.444249,0.109155,0.11385,0.01242729675
val,datasets/brain-tumor/images/val/val_1 (132).jpg,datasets/brain-tumor/labels/val/val_1 (132).txt,0,0.605047,0.444249,0.102113,0.106808,0.010906485304
val,datasets/brain-tumor/images/val/val_1 (133).jpg,datasets/brain-tumor/labels/val/val_1 (133).txt,0,0.598592,0.430164,0.105634,0.09507,0.01004262438
val,datasets/brain-tumor/images/val/val_1 (134).jpg,datasets/brain-tumor/labels/val/val_1 (134).txt,0,0.589789,0.424296,0.085681,0.085681,0.007341233760999999
val,datasets/brain-tumor/images/val/val_1 (135).jpg,datasets/brain-tumor/labels/val/val_1 (135).txt,0,0.58392,0.418427,0.062207,0.071596,0.004453772372
val,datasets/brain-tumor/images/val/val_1 (136).jpg,datasets/brain-tumor/labels/val/val_1 (136).txt,1,0.409038,0.336854,0.158451,0.100939,0.015993885489
val,datasets/brain-tumor/images/val/val_1 (137).jpg,datasets/brain-tumor/labels/val/val_1 (137).txt,1,0.450117,0.237676,0.109155,0.092723,0.010121179065
val,datasets/brain-tumor/images/val/val_1 (138).jpg,datasets/brain-tumor/labels/val/val_1 (138).txt,1,0.666667,0.423709,0.112676,0.171362,0.019308384712
val,datasets/brain-tumor/images/val/val_1 (139).jpg,datasets/brain-tumor/labels/val/val_1 (139).txt,0,0.633216,0.414906,0.132629,0.179577,0.023817117933
val,datasets/brain-tumor/images/val/val_1 (14).jpg,datasets/brain-tumor/labels/val/val_1 (14).txt,1,0.656103,0.40669,0.178404,0.193662,0.034550075448000005
val,datasets/brain-tumor/images/val/val_1 (140).jpg,datasets/brain-tumor/labels/val/val_1 (140).txt,1,0.321596,0.390258,0.061033,0.09507,0.0058024073099999995
val,datasets/brain-tumor/images/val/val_1 (141).jpg,datasets/brain-tumor/labels/val/val_1 (141).txt,1,0.353286,0.356808,0.185446,0.192488,0.035696129648
val,datasets/brain-tumor/images/val/val_1 (142).jpg,datasets/brain-tumor/labels/val/val_1 (142).txt,1,0.341549,0.345657,0.246479,0.205399,0.050626540121
val,datasets/brain-tumor/images/val/val_1 (143).jpg,datasets/brain-tumor/labels/val/val_1 (143).txt,0,0.448944,0.051643,0.090376,0.103286,0.009334575536
val,datasets/brain-tumor/images/val/val_1 (144).jpg,datasets/brain-tumor/labels/val/val_1 (144).txt,1,0.361502,0.217723,0.079812,0.083333,0.006650973396
val,datasets/brain-tumor/images/val/val_1 (145).jpg,datasets/brain-tumor/labels/val/val_1 (145).txt,1,0.377347,0.399061,0.134977,0.14554,0.019644552580000002
val,datasets/brain-tumor/images/val/val_1 (146).jpg,datasets/brain-tumor/labels/val/val_1 (146).txt,1,0.61385,0.35446,0.084507,0.06338,0.00535605366
val,datasets/brain-tumor/images/val/val_1 (147).jpg,datasets/brain-tumor/labels/val/val_1 (147).txt,0,0.431925,0.267019,0.260563,0.163146,0.042509811198
val,datasets/brain-tumor/images/val/val_1 (148).jpg,datasets/brain-tumor/labels/val/val_1 (148).txt,0,0.330986,0.235915,0.086854,0.051643,0.004485401122
val,datasets/brain-tumor/images/val/val_1 (149).jpg,datasets/brain-tumor/labels/val/val_1 (149).txt,0,0.630869,0.109155,0.052817,0.051643,0.002727628331
val,datasets/brain-tumor/images/val/val_1 (15).jpg,datasets/brain-tumor/labels/val/val_1 (15).txt,1,0.643779,0.401995,0.172535,0.198357,0.034223524995
val,datasets/brain-tumor/images/val/val_1 (150).jpg,datasets/brain-tumor/labels/val/val_1 (150).txt,0,0.632042,0.399061,0.144366,0.161972,0.023383249752
val,datasets/brain-tumor/images/val/val_1 (151).jpg,datasets/brain-tumor/labels/val/val_1 (151).txt,1,0.313967,0.336268,0.066901,0.062207,0.004161710507
val,datasets/brain-tumor/images/val/val_1 (152).jpg,datasets/brain-tumor/labels/val/val_1 (152).txt,1,0.610329,0.357394,0.086854,0.071596,0.006218398984
val,datasets/brain-tumor/images/val/val_1 (153).jpg,datasets/brain-tumor/labels/val/val_1 (153).txt,1,0.575704,0.297535,0.16784,0.160798,0.026988336319999997
val,datasets/brain-tumor/images/val/val_1 (154).jpg,datasets/brain-tumor/labels/val/val_1 (154).txt,0,0.332746,0.235329,0.085681,0.059859,0.005128778979
val,datasets/brain-tumor/images/val/val_1 (155).jpg,datasets/brain-tumor/labels/val/val_1 (155).txt,0,0.617371,0.101526,0.053991,0.059859,0.003231847269
val,datasets/brain-tumor/images/val/val_1 (156).jpg,datasets/brain-tumor/labels/val/val_1 (156).txt,1,0.363263,0.217136,0.132629,0.107981,0.014321412048999999
val,datasets/brain-tumor/images/val/val_1 (157).jpg,datasets/brain-tumor/labels/val/val_1 (157).txt,1,0.38615,0.248239,0.124413,0.11385,0.014164420050000001
val,datasets/brain-tumor/images/val/val_1 (158).jpg,datasets/brain-tumor/labels/val/val_1 (158).txt,1,0.607981,0.350939,0.096244,0.100939,0.009714773115999999
val,datasets/brain-tumor/images/val/val_1 (159).jpg,datasets/brain-tumor/labels/val/val_1 (159).txt,0,0.451878,0.050469,0.079812,0.096244,0.007681426127999999
val,datasets/brain-tumor/images/val/val_1 (16).jpg,datasets/brain-tumor/labels/val/val_1 (16).txt,1,0.311033,0.419014,0.100939,0.068075,0.006871422425
val,datasets/brain-tumor/images/val/val_1 (160).jpg,datasets/brain-tumor/labels/val/val_1 (160).txt,0,0.352113,0.23885,0.117371,0.102113,0.011985104923
val,datasets/brain-tumor/images/val/val_1 (161).jpg,datasets/brain-tumor/labels/val/val_1 (161).txt,0,0.453052,0.159038,0.093897,0.085681,0.008045188856999999
val,datasets/brain-tumor/images/val/val_1 (162).jpg,datasets/brain-tumor/labels/val/val_1 (162).txt,1,0.349765,0.188967,0.077465,0.075117,0.005818938405000001
val,datasets/brain-tumor/images/val/val_1 (163).jpg,datasets/brain-tumor/labels/val/val_1 (163).txt,1,0.6473,0.339789,0.045775,0.062207,0.002847525425
val,datasets/brain-tumor/images/val/val_1 (164).jpg,datasets/brain-tumor/labels/val/val_1 (164).txt,1,0.568075,0.328638,0.255869,0.213615,0.054657456435
val,datasets/brain-tumor/images/val/val_1 (165).jpg,datasets/brain-tumor/labels/val/val_1 (165).txt,0,0.390845,0.323357,0.077465,0.080986,0.006273580490000001
val,datasets/brain-tumor/images/val/val_1 (166).jpg,datasets/brain-tumor/labels/val/val_1 (166).txt,1,0.3527,0.187793,0.092723,0.086854,0.008053363442
val,datasets/brain-tumor/images/val/val_1 (167).jpg,datasets/brain-tumor/labels/val/val_1 (167).txt,1,0.470657,0.20716,0.093897,0.109155,0.010249327035
val,datasets/brain-tumor/images/val/val_1 (168).jpg,datasets/brain-tumor/labels/val/val_1 (168).txt,1,0.384977,0.251174,0.147887,0.147887,0.021870564768999998
val,datasets/brain-tumor/images/val/val_1 (169).jpg,datasets/brain-tumor/labels/val/val_1 (169).txt,1,0.617958,0.321596,0.069249,0.091549,0.006339676701000001
val,datasets/brain-tumor/images/val/val_1 (17).jpg,datasets/brain-tumor/labels/val/val_1 (17).txt,1,0.309272,0.420775,0.172535,0.132629,0.022883144515
val,datasets/brain-tumor/images/val/val_1 (170).jpg,datasets/brain-tumor/labels/val/val_1 (170).txt,1,0.366197,0.38615,0.068075,0.06338,0.0043145935
val,datasets/brain-tumor/images/val/val_1 (171).jpg,datasets/brain-tumor/labels/val/val_1 (171).txt,1,0.363263,0.214202,0.142019,0.10446,0.014835304740000001
val,datasets/brain-tumor/images/val/val_1 (172).jpg,datasets/brain-tumor/labels/val/val_1 (172).txt,1,0.428404,0.174883,0.051643,0.046948,0.0024245355639999997
val,datasets/brain-tumor/images/val/val_1 (173).jpg,datasets/brain-tumor/labels/val/val_1 (173).txt,1,0.658451,0.356221,0.065728,0.062207,0.004088741696
val,datasets/brain-tumor/images/val/val_1 (174).jpg,datasets/brain-tumor/labels/val/val_1 (174).txt,0,0.357394,0.237676,0.134977,0.11385,0.015367131450000002
val,datasets/brain-tumor/images/val/val_1 (174).jpg,datasets/brain-tumor/labels/val/val_1 (174).txt,0,0.524061,0.20716,0.057512,0.045775,0.0026326118000000003
val,datasets/brain-tumor/images/val/val_1 (175).jpg,datasets/brain-tumor/labels/val/val_1 (175).txt,0,0.329225,0.459507,0.069249,0.111502,0.0077214019980000005
val,datasets/brain-tumor/images/val/val_1 (176).jpg,datasets/brain-tumor/labels/val/val_1 (176).txt,0,0.442488,0.153756,0.098592,0.117371,0.011571841632
val,datasets/brain-tumor/images/val/val_1 (177).jpg,datasets/brain-tumor/labels/val/val_1 (177).txt,0,0.635563,0.090962,0.102113,0.083333,0.008509382629
val,datasets/brain-tumor/images/val/val_1 (178).jpg,datasets/brain-tumor/labels/val/val_1 (178).txt,0,0.629108,0.397887,0.133803,0.140845,0.018845483535
val,datasets/brain-tumor/images/val/val_1 (179).jpg,datasets/brain-tumor/labels/val/val_1 (179).txt,1,0.315728,0.346831,0.089202,0.125587,0.011202611574000002
val,datasets/brain-tumor/images/val/val_1 (18).jpg,datasets/brain-tumor/labels/val/val_1 (18).txt,1,0.305751,0.420775,0.205399,0.163146,0.033510025254
val,datasets/brain-tumor/images/val/val_1 (180).jpg,datasets/brain-tumor/labels/val/val_1 (180).txt,1,0.360915,0.379695,0.144366,0.165493,0.023891562438
val,datasets/brain-tumor/images/val/val_1 (181).jpg,datasets/brain-tumor/labels/val/val_1 (181).txt,1,0.657277,0.338615,0.08216,0.076291,0.006268068559999999
val,datasets/brain-tumor/images/val/val_1 (182).jpg,datasets/brain-tumor/labels/val/val_1 (182).txt,1,0.423122,0.175469,0.071596,0.059859,0.004285664964
val,datasets/brain-tumor/images/val/val_1 (183).jpg,datasets/brain-tumor/labels/val/val_1 (183).txt,1,0.353286,0.190728,0.096244,0.09507,0.00914991708
val,datasets/brain-tumor/images/val/val_1 (184).jpg,datasets/brain-tumor/labels/val/val_1 (184).txt,0,0.394366,0.320423,0.084507,0.08216,0.006943095119999999
val,datasets/brain-tumor/images/val/val_1 (185).jpg,datasets/brain-tumor/labels/val/val_1 (185).txt,0,0.548709,0.501761,0.048122,0.04108,0.00197685176
val,datasets/brain-tumor/images/val/val_1 (186).jpg,datasets/brain-tumor/labels/val/val_1 (186).txt,0,0.612676,0.603286,0.100939,0.089202,0.009003960678
val,datasets/brain-tumor/images/val/val_1 (187).jpg,datasets/brain-tumor/labels/val/val_1 (187).txt,0,0.608568,0.607981,0.10446,0.089202,0.00931804092
val,datasets/brain-tumor/images/val/val_1 (188).jpg,datasets/brain-tumor/labels/val/val_1 (188).txt,0,0.35446,0.235915,0.13615,0.117371,0.01598006165
val,datasets/brain-tumor/images/val/val_1 (188).jpg,datasets/brain-tumor/labels/val/val_1 (188).txt,0,0.448944,0.166667,0.038732,0.044601,0.0017274859320000001
val,datasets/brain-tumor/images/val/val_1 (189).jpg,datasets/brain-tumor/labels/val/val_1 (189).txt,0,0.603286,0.372653,0.068075,0.062207,0.004234741524999999
val,datasets/brain-tumor/images/val/val_1 (19).jpg,datasets/brain-tumor/labels/val/val_1 (19).txt,1,0.284038,0.424296,0.185446,0.153756,0.028513435176
val,datasets/brain-tumor/images/val/val_1 (190).jpg,datasets/brain-tumor/labels/val/val_1 (190).txt,0,0.600939,0.384977,0.140845,0.140845,0.019837314025
val,datasets/brain-tumor/images/val/val_1 (191).jpg,datasets/brain-tumor/labels/val/val_1 (191).txt,0,0.59507,0.382629,0.107981,0.122066,0.013180808745999998
val,datasets/brain-tumor/images/val/val_1 (192).jpg,datasets/brain-tumor/labels/val/val_1 (192).txt,0,0.589789,0.403756,0.066901,0.089202,0.005967703002
val,datasets/brain-tumor/images/val/val_1 (193).jpg,datasets/brain-tumor/labels/val/val_1 (193).txt,0,0.661385,0.540493,0.174883,0.193662,0.033868191546
val,datasets/brain-tumor/images/val/val_1 (194).jpg,datasets/brain-tumor/labels/val/val_1 (194).txt,0,0.650822,0.540493,0.191315,0.198357,0.037948669455
val,datasets/brain-tumor/images/val/val_1 (195).jpg,datasets/brain-tumor/labels/val/val_1 (195).txt,0,0.644953,0.543427,0.179577,0.176056,0.031615608312
val,datasets/brain-tumor/images/val/val_1 (196).jpg,datasets/brain-tumor/labels/val/val_1 (196).txt,0,0.648474,0.545188,0.179577,0.172535,0.030983317695
val,datasets/brain-tumor/images/val/val_1 (197).jpg,datasets/brain-tumor/labels/val/val_1 (197).txt,0,0.622653,0.571009,0.097418,0.10446,0.01017628428
val,datasets/brain-tumor/images/val/val_1 (198).jpg,datasets/brain-tumor/labels/val/val_1 (198).txt,0,0.623239,0.571596,0.089202,0.086854,0.007747550508
val,datasets/brain-tumor/images/val/val_1 (199).jpg,datasets/brain-tumor/labels/val/val_1 (199).txt,0,0.610915,0.575117,0.116197,0.138498,0.016093052106
